Module_ID,Module_AddByID,Module_EditByID,Module_DeleteByID,Module_Code,Module_Name,Module_Year,Module_Degree,Module_Intake,Module_Faculty,Module_Semester,Module_IsDeleted,Module_TimeStamp,Module_CreditValue,Module_Elective_Core
41415,NULL,NULL,NULL,CS103.3,Professional Development,1,25,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41416,NULL,NULL,NULL,SE103.3,System Analysis and Design,1,25,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41417,NULL,NULL,NULL,CS107.3,Object Oriented Programming with C#,1,25,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41418,NULL,NULL,NULL,CS106.3,Algorithms and Data structures,1,25,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41419,NULL,NULL,NULL,CS104.3,Computer Architecture,1,25,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41420,NULL,NULL,NULL,CS105.3,Database Management Systems,1,25,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41421,NULL,NULL,NULL,SE102.3,Web Based Application Development,1,25,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41422,NULL,NULL,NULL,CNET214SL,Network & System Administration,2,25,9,1,NULL,0,2019-06-17 14:03:44,10,Core
41423,NULL,NULL,NULL,CNET233SL,Network security,2,25,9,1,NULL,0,2019-06-17 14:03:44,10,Core
41424,NULL,NULL,NULL,PUSL2001,IT Legalization & Ethics,2,25,9,1,NULL,0,2019-06-17 14:03:44,10,Core
41425,NULL,NULL,NULL,PUSL2008,Introduction to IoT,2,25,9,1,NULL,0,2019-06-17 14:03:44,10,Core
41426,NULL,NULL,NULL,PUSL2010,"Servers, Datacenters and Cloud ",2,25,9,1,NULL,0,2019-06-17 14:03:44,20,Core
41427,NULL,NULL,NULL,CNET237SL,Computer Networks,2,25,9,1,NULL,0,2019-06-17 14:03:44,20,Core
41428,NULL,NULL,NULL,PUSL2003,Integrating project,2,25,9,1,NULL,0,2019-06-17 14:03:44,20,Core
41429,NULL,NULL,NULL,ISAD253SL,Databases ,2,25,9,1,NULL,0,2019-06-17 14:03:44,10,Core
41430,NULL,NULL,NULL,PUSL2009,Network and Security Programming,2,25,9,1,NULL,0,2019-06-17 14:03:44,10,Core
41431,NULL,NULL,NULL,PRCO303SL,Computing Project,3,25,9,1,NULL,0,2019-06-17 14:03:44,40,Core
41432,NULL,NULL,NULL,CNET334SL,Information Security Management,3,25,9,1,NULL,0,2019-06-17 14:03:44,10,Core
41433,NULL,NULL,NULL,CNET335SL,Cybercrime and Forensics Investigation,3,25,9,1,NULL,0,2019-06-17 14:03:44,10,Core
41434,NULL,NULL,NULL,CNET350SL,Network Monitoring,3,25,9,1,NULL,0,2019-06-17 14:03:44,10,Core
41435,NULL,NULL,NULL,CNET349SL,"Incident Prevention, Detection & Response",3,25,9,1,NULL,0,2019-06-17 14:03:44,10,Core
41436,NULL,NULL,NULL,PUSL3105,Advanced Networks ,3,25,9,1,NULL,0,2019-06-17 14:03:44,20,Core
41437,NULL,NULL,NULL,PUSL3107,Network Security and Penetration Testing,3,25,9,1,NULL,0,2019-06-17 14:03:44,20,Core
41438,NULL,NULL,NULL,CS101.3,Introduction to Computer Science,1,23,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41439,NULL,NULL,NULL,MA101.3,Mathematics I,1,23,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41440,NULL,NULL,NULL,CS102.3,Programming in C,1,23,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41441,NULL,NULL,NULL,CS103.3,Professional Development,1,23,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41442,NULL,NULL,NULL,SE103.3,System Analysis and Design,1,23,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41443,NULL,NULL,NULL,CS107.3,Object Oriented Programming with C#,1,23,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41444,NULL,NULL,NULL,CS106.3,Algorithms and Data structures,1,23,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41445,NULL,NULL,NULL,CS104.3,Computer Architecture,1,23,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41446,NULL,NULL,NULL,CS105.3,Database Management Systems,1,23,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41447,NULL,NULL,NULL,SE102.3,Web Based Application Development,1,23,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41448,NULL,NULL,NULL,CNET233SL,Network security,2,23,9,1,NULL,0,2019-06-17 14:03:44,10,Core
41449,NULL,NULL,NULL,PUSL2001,IT Legalization & Ethics,2,23,9,1,NULL,0,2019-06-17 14:03:44,10,Core
41450,NULL,NULL,NULL,PUSL2008,Introduction to IoT,2,23,9,1,NULL,0,2019-06-17 14:03:44,10,Core
41451,NULL,NULL,NULL,PUSL2010,"Servers, Datacenters and Cloud ",2,23,9,1,NULL,0,2019-06-17 14:03:44,20,Core
41452,NULL,NULL,NULL,PUSL2003,Integrating project,2,23,9,1,NULL,0,2019-06-17 14:03:44,20,Core
41453,NULL,NULL,NULL,ISAD253SL,Databases ,2,23,9,1,NULL,0,2019-06-17 14:03:44,10,Core
41454,NULL,NULL,NULL,ISAD254SL,Human Computer Interaction,2,23,9,1,NULL,0,2019-06-17 14:03:44,10,Core
41455,NULL,NULL,NULL,PUSL2002,Web Development Platforms,2,23,9,1,NULL,0,2019-06-17 14:03:44,10,Core
41456,NULL,NULL,NULL,SOFT255SL,Software Engineering for the Internet using Java,2,23,9,1,NULL,0,2019-06-17 14:03:44,20,Core
41457,NULL,NULL,NULL,ISAD341SL,Software Development and Project Management,3,23,9,1,NULL,0,2019-06-17 14:03:44,10,Core
41458,NULL,NULL,NULL,SOFT336SL,Cross-platform Development in C++,3,23,9,1,NULL,0,2019-06-17 14:03:44,10,Core
41459,NULL,NULL,NULL,PRCO303SL,Computing Project,3,23,9,1,NULL,0,2019-06-17 14:03:44,40,Core
41460,NULL,NULL,NULL,PUSL3110,Advanced Databases and Their Applications,3,23,9,1,NULL,0,2019-06-17 14:03:44,10,Core
41461,NULL,NULL,NULL,CNET343SL,Distributed Systems,3,23,9,1,NULL,0,2019-06-17 14:03:44,20,Core
41462,NULL,NULL,NULL,PUSL3111,API Software Development,3,23,9,1,NULL,0,2019-06-17 14:03:44,10,Core
41463,NULL,NULL,NULL,PUSL3108,Pervasive Computing,3,23,9,1,NULL,0,2019-06-17 14:03:44,10,Core
41464,NULL,NULL,NULL,PUSL3106,Design Patterns and Software Engineering,3,23,9,1,NULL,0,2019-06-17 14:03:44,10,Core
41465,NULL,NULL,NULL,CS101.3,Introduction to Computer Science,1,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41466,NULL,NULL,NULL,MA101.3,Mathematics I,1,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41467,NULL,NULL,NULL,CS102.3,Programming in C,1,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41468,NULL,NULL,NULL,CS103.3,Professional Development,1,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41469,NULL,NULL,NULL,CN101.3,Data communications and networks,1,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41470,NULL,NULL,NULL,SE101.3,Object Oriented Programming with Java,1,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41471,NULL,NULL,NULL,CS106.3,Algorithms and Data structures,1,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41472,NULL,NULL,NULL,CS104.3,Computer Architecture,1,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41473,NULL,NULL,NULL,CS105.3,Database Management Systems,1,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41474,NULL,NULL,NULL,SE102.3,Web Based Application Development,1,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41475,NULL,NULL,NULL,CN201.3,Computer Networks,2,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41476,NULL,NULL,NULL,SE201.3,Systems Analysis and Design ,2,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41477,NULL,NULL,NULL,CS201.3,Operating Systems ,2,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41478,NULL,NULL,NULL,MA201.3,Mathematics II ,2,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41479,NULL,NULL,NULL,CN202.3,Network Management ,2,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41480,NULL,NULL,NULL,SE204.3,Development of Enterprise Applications I ,2,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41481,NULL,NULL,NULL,CN205.3,Voice and Video over IP ,2,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41482,NULL,NULL,NULL,CN203.3,Network systems configuration and administration ,2,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41483,NULL,NULL,NULL,CN204.3,Network Security ,2,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41484,NULL,NULL,NULL,SE206.3,Human Computer Interaction ,2,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41485,NULL,NULL,NULL,CS301.3,IT Project Management,3,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41486,NULL,NULL,NULL,CS306.3,Information Assurance and Security,3,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41487,NULL,NULL,NULL,SE307.3,Social Issues and Professional Practice,3,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41488,NULL,NULL,NULL,SE305.6,Internship,3,19,9,1,NULL,0,2019-06-17 14:03:44,6,Core
41489,NULL,NULL,NULL,CN301.3,Advanced Routing and Switching,3,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41490,NULL,NULL,NULL,CN303.3,Service provider systems and networks,3,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41491,NULL,NULL,NULL,CN302.3,Wireless Technologies and Network Programming,3,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41492,NULL,NULL,NULL,MA301.3,Advanced Mathematics for Computing,3,19,9,1,NULL,0,2020-07-07 18:00:05,3,Elective
41493,NULL,NULL,NULL,CS302.3,Cryptography,3,19,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41494,NULL,NULL,NULL,IS302.3,IT Audit and Control,3,19,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41495,NULL,NULL,NULL,IS301.3,Enterprise Architecture,3,19,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41496,NULL,NULL,NULL,CN401.6,CN Award Project,4,19,9,1,NULL,0,2019-06-17 14:03:44,6,Core
41497,NULL,NULL,NULL,CN402.3,Enterprise Networks,4,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41498,NULL,NULL,NULL,CN403.3,"Intrusion Prevention, Detection & Response",4,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41499,NULL,NULL,NULL,CN406.3,Disaster Recovery and High availability Techniques,4,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41500,NULL,NULL,NULL,CS407.3,Internet of Things,4,19,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41501,NULL,NULL,NULL,BS402.3,Entrepreneurship,4,19,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41502,NULL,NULL,NULL,BS401.3,Business Policy and Strategy,4,19,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41503,NULL,NULL,NULL,CS404.3,Parallel and Distributed Computing,4,19,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41504,NULL,NULL,NULL,CS405.3,Data Warehousing and Data Mining,4,19,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41505,NULL,NULL,NULL,IS401.3,Management Information Systems,4,19,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41506,NULL,NULL,NULL,IS402.3,E-Business Application Development,4,19,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41507,NULL,NULL,NULL,CS408.3,Embedded Systems,4,19,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41508,NULL,NULL,NULL,SE403.3,Platform Based Development,4,19,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41509,NULL,NULL,NULL,CS101.3,Introduction to Computer Science,1,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41510,NULL,NULL,NULL,MA101.3,Mathematics I,1,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41511,NULL,NULL,NULL,CS102.3,Programming in C,1,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41512,NULL,NULL,NULL,CS103.3,Professional Development,1,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41513,NULL,NULL,NULL,CN101.3,Data communications and networks,1,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41514,NULL,NULL,NULL,SE101.3,Object Oriented Programming with Java,1,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41515,NULL,NULL,NULL,CS106.3,Algorithms and Data structures,1,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41516,NULL,NULL,NULL,CS104.3,Computer Architecture,1,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41517,NULL,NULL,NULL,CS105.3,Database Management Systems,1,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41518,NULL,NULL,NULL,SE102.3,Web Based Application Development,1,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41519,NULL,NULL,NULL,CN201.3,Computer Networks ,2,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41520,NULL,NULL,NULL,SE201.3,Systems Analysis and Design,2,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41521,NULL,NULL,NULL,CS201.3,Operating Systems,2,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41522,NULL,NULL,NULL,MA201.3,Mathematics II ,2,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41523,NULL,NULL,NULL,SE202.3,Introduction to Software Engineering ,2,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41524,NULL,NULL,NULL,SE204.3,Development of Enterprise Applications I ,2,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41525,NULL,NULL,NULL,CS202.3,Systems Fundamentals ,2,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41526,NULL,NULL,NULL,CS203.3,Algorithms and Complexity ,2,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41527,NULL,NULL,NULL,SE205.3,Software Architecture ,2,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41528,NULL,NULL,NULL,SE206.3,Human Computer Interaction ,2,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41529,NULL,NULL,NULL,CS303.3,Computational Theory,3,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41530,NULL,NULL,NULL,CS306.3,Information Assurance and Security,3,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41531,NULL,NULL,NULL,MA301.3,Advanced Mathematics for Computing,3,18,9,1,NULL,0,2020-07-07 18:00:06,3,Core
41532,NULL,NULL,NULL,CS305.3,Programming Languages and Compiler Design,3,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41533,NULL,NULL,NULL,SE307.3,Social Issues and Professional Practice,3,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41534,NULL,NULL,NULL,CS304.3,Advanced Database Management Systems,3,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41535,NULL,NULL,NULL,SE305.6,Internship,3,18,9,1,NULL,0,2019-06-17 14:03:44,6,Core
41536,NULL,NULL,NULL,CS302.3,Cryptography,3,18,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41537,NULL,NULL,NULL,SE301.3,SW Process Management,3,18,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41538,NULL,NULL,NULL,SE303.3,Mobile Application Development,3,18,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41539,NULL,NULL,NULL,CN302.3,Wireless Technologies and Network Programming,3,18,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41540,NULL,NULL,NULL,CS401.6,CS Honours Award Project,4,18,9,1,NULL,0,2019-06-17 14:03:44,6,Core
41541,NULL,NULL,NULL,CS402.3,Computer Graphics and Visualization,4,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41542,NULL,NULL,NULL,CS408.3,Embedded Systems,4,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41543,NULL,NULL,NULL,CS403.3,Intelligent Systems,4,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41544,NULL,NULL,NULL,CS404.3,Parallel and Distributed Computing,4,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41545,NULL,NULL,NULL,CS406.3,Bio Informatics,4,18,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41546,NULL,NULL,NULL,SE403.3,Platform Based Development,4,18,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41547,NULL,NULL,NULL,BS402.3,Entrepreneurship,4,18,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41548,NULL,NULL,NULL,BS401.3,Business Policy and Strategy,4,18,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41549,NULL,NULL,NULL,SE404.3,Agent Based Systems,4,18,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41550,NULL,NULL,NULL,CS407.3,Internet of Things,4,18,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41551,NULL,NULL,NULL,SE402.3,Development of Enterprise Applications II,4,18,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41552,NULL,NULL,NULL,CS405.3,Data Warehousing and Data Mining,4,18,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41553,NULL,NULL,NULL,CS101.3,Introduction to Computer Science,1,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41554,NULL,NULL,NULL,MA101.3,Mathematics I,1,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41555,NULL,NULL,NULL,CS102.3,Programming in C,1,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41556,NULL,NULL,NULL,CS103.3,Professional Development,1,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41557,NULL,NULL,NULL,CN101.3,Data communications and networks,1,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41558,NULL,NULL,NULL,SE101.3,Object Oriented Programming with Java,1,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41559,NULL,NULL,NULL,CS106.3,Algorithms and Data structures,1,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41560,NULL,NULL,NULL,CS104.3,Computer Architecture,1,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41561,NULL,NULL,NULL,CS105.3,Database Management Systems,1,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41562,NULL,NULL,NULL,SE102.3,Web Based Application Development,1,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41563,NULL,NULL,NULL,CN201.3,Computer Networks,2,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41564,NULL,NULL,NULL,MA201.3,Mathematics II,2,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41565,NULL,NULL,NULL,SE201.3,Systems Analysis and Design,2,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41566,NULL,NULL,NULL,SE202.3,Introduction to Software Engineering,2,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41567,NULL,NULL,NULL,IS201.3,Business Studies,2,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41568,NULL,NULL,NULL,SE204.3,Development of Enterprise Applications I,2,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41569,NULL,NULL,NULL,IS204.3,Enterprize Systems,2,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41570,NULL,NULL,NULL,IS203.3,Business Process Management,2,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41571,NULL,NULL,NULL,IS202.3,Foundations of Information Systems,2,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41572,NULL,NULL,NULL,SE206.3,Human Computer Interaction,2,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41573,NULL,NULL,NULL,CS301.3,IT Project Management,3,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41574,NULL,NULL,NULL,CS304.3,Advanced Database Management Systems,3,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41575,NULL,NULL,NULL,SE303.3,Mobile Application Development,3,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41576,NULL,NULL,NULL,SE305.6,Internship,3,16,9,1,NULL,0,2019-06-17 14:03:44,6,Core
41577,NULL,NULL,NULL,SE307.3,Social Issues and Professional Practice,3,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41578,NULL,NULL,NULL,IS302.3 ,IT Audit and Control,3,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41579,NULL,NULL,NULL,IS301.3,Enterprize Architecture,3,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41580,NULL,NULL,NULL,CN302.3,Wireless Technologies and Network Programming,3,16,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41581,NULL,NULL,NULL,CS306.3,Information Assurance and Security,3,16,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41582,NULL,NULL,NULL,SE304.3,Software Quality Assurance,3,16,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41583,NULL,NULL,NULL,SE308.3,Software Process,3,16,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41584,NULL,NULL,NULL,BS401.3,Business Policy and Strategy,4,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41585,NULL,NULL,NULL,BS402.3,Entrepreneurship,4,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41586,NULL,NULL,NULL,CN402.3,Enterprise Networks,4,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41587,NULL,NULL,NULL,IS401.3,Management Information Systems,4,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41588,NULL,NULL,NULL,IS401.6,MIS Honors Award Project,4,16,9,1,NULL,0,2019-06-17 14:03:44,6,Core
41589,NULL,NULL,NULL,SE402.3,Development of Enterprise Applications II,4,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41590,NULL,NULL,NULL,IS404.3,Business Analytics,4,16,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41591,NULL,NULL,NULL,CN406.3,Disaster Recovery and High availability Techniques,4,16,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41592,NULL,NULL,NULL,CS405.3,Data Warehousing and Data Mining,4,16,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41593,NULL,NULL,NULL,CS407.3,Internet of Things,4,16,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41594,NULL,NULL,NULL,IS402.3,E-Business Application Development,4,16,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41595,NULL,NULL,NULL,SE403.3,Platform Based Development,4,16,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41596,NULL,NULL,NULL,SE404.3,Agent Based Systems,4,16,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41597,NULL,NULL,NULL,CS101.3,Introduction to Computer Science,1,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41598,NULL,NULL,NULL,MA101.3,Mathematics I,1,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41599,NULL,NULL,NULL,CS102.3,Programming in C,1,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41600,NULL,NULL,NULL,CS103.3,Professional Development,1,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41601,NULL,NULL,NULL,CN101.3,Data communications and networks,1,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41602,NULL,NULL,NULL,SE101.3,Object Oriented Programming with Java,1,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41603,NULL,NULL,NULL,CS106.3,Algorithms and Data structures,1,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41604,NULL,NULL,NULL,CS104.3,Computer Architecture,1,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41605,NULL,NULL,NULL,CS105.3,Database Management Systems,1,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41606,NULL,NULL,NULL,SE102.3,Web Based Application Development,1,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41607,NULL,NULL,NULL,CS201.3,Operating Systems,2,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41608,NULL,NULL,NULL,SE202.3,Introduction to Software Engineering,2,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41609,NULL,NULL,NULL,MA201.3,Mathematics II,2,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41610,NULL,NULL,NULL,SE201.3,Systems Analysis and Design,2,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41611,NULL,NULL,NULL,CS203.3,Algorithms and Complexity,2,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41612,NULL,NULL,NULL,CN201.3,Computer Networks,2,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41613,NULL,NULL,NULL,SE204.3,Development of Enterprise Applications I,2,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41614,NULL,NULL,NULL,SE205.3,Software Architecture,2,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41615,NULL,NULL,NULL,SE206.3,Human Computer Interaction,2,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41616,NULL,NULL,NULL,IS209.3,Business Processes and ERP,2,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41617,NULL,NULL,NULL,MA301.3,Advanced Mathematics for Computing,3,17,9,1,NULL,0,2020-07-07 18:00:06,3,Core
41618,NULL,NULL,NULL,SE304.3,Software Quality Assurance,3,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41619,NULL,NULL,NULL,SE307.3,Social Issues and Professional Practice,3,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41620,NULL,NULL,NULL,CS306.3,Information Assurance and Security,3,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41621,NULL,NULL,NULL,SE207.3,Software Verification and Validation,3,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41622,NULL,NULL,NULL,SE308.3,Software Process,3,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41623,NULL,NULL,NULL,SE305.6,Internship,3,17,9,1,NULL,0,2019-06-17 14:03:44,6,Core
41624,NULL,NULL,NULL,SE301.3,SW Process Management,3,17,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41625,NULL,NULL,NULL,SE303.3,Mobile Application Development  ,3,17,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41626,NULL,NULL,NULL,CS304.3,Advanced Database Management Systems,3,17,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41627,NULL,NULL,NULL,SE306.3,SE Award Project,3,17,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
41628,NULL,NULL,NULL,BS401.3,Business Policy and Strategy  ,4,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41629,NULL,NULL,NULL,SE401.6,SE Honours Award Project,4,17,9,1,NULL,0,2019-06-17 14:03:44,6,Core
41630,NULL,NULL,NULL,CS403.3,Intelligent Systems  ,4,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41631,NULL,NULL,NULL,CS408.3,Embedded Systems,4,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41632,NULL,NULL,NULL,SE402.3,Development of Enterprise Applications II,4,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41633,NULL,NULL,NULL,CS402.3,Computer Graphics and Visualization  ,4,17,9,1,NULL,0,2019-06-17 14:03:44,3,Core
41634,NULL,NULL,NULL,CS404.3,Parallel and Distributed Computing,4,17,9,1,NULL,0,2019-06-17 14:03:44,3,Elective
